Age,Height,Weight,Veg_Consump,Water_Consump,Meal_Count,Phys_Act,Time_E_Dev,Body_Level,Gender_Female,Gender_Male,H_Cal_Consump_no,H_Cal_Consump_yes,Alcohol_Consump_Always,Alcohol_Consump_Frequently,Alcohol_Consump_Sometimes,Alcohol_Consump_no,Smoking_no,Smoking_yes,Food_Between_Meals_Always,Food_Between_Meals_Frequently,Food_Between_Meals_Sometimes,Food_Between_Meals_no,Fam_Hist_no,Fam_Hist_yes,H_Cal_Burn_no,H_Cal_Burn_yes,Transport_Automobile,Transport_Bike,Transport_Motorbike,Transport_Public_Transportation,Transport_Walking
24.0,1.65,60.0,2.0,3.0,3.0,1.0,0.0,Body Level 2,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
17.0,1.6,53.0,1.0,1.0,3.0,2.0,2.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
20.0,1.5,44.0,2.0,1.0,3.0,0.0,0.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
38.0,1.75,75.0,3.0,1.0,3.0,3.0,1.0,Body Level 2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
18.0,1.6,58.0,2.0,3.0,3.0,3.0,0.0,Body Level 2,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.0,1.82,80.0,2.0,2.0,3.0,3.0,2.0,Body Level 2,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
18.0,1.56,55.0,2.0,1.0,3.0,0.0,0.0,Body Level 2,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
21.0,1.53,53.0,3.0,2.0,3.0,2.0,1.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
21.0,1.52,56.0,3.0,3.0,3.0,3.0,0.0,Body Level 2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
23.0,1.66,60.0,2.0,2.0,3.0,3.0,0.0,Body Level 2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.0,1.64,59.0,2.0,1.0,3.0,1.0,1.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.0,1.61,54.5,3.0,3.0,3.0,0.0,1.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
32.0,1.57,57.0,3.0,2.0,3.0,0.0,0.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
19.0,1.69,60.0,2.0,1.0,3.0,1.0,1.0,Body Level 2,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
21.0,1.5,42.3,1.0,2.0,1.0,3.0,0.0,Body Level 2,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
17.0,1.75,70.0,2.0,1.0,3.0,3.0,2.0,Body Level 2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
23.0,1.59,48.0,2.0,1.0,1.0,0.0,2.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
23.0,1.7,69.0,3.0,1.0,1.0,2.0,1.0,Body Level 2,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
18.0,1.63,63.0,1.0,2.0,3.0,2.0,2.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.0,1.8,80.0,2.0,2.0,1.0,2.0,1.0,Body Level 2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
18.0,1.62,50.0,3.0,1.0,3.0,0.0,0.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
31.0,1.76,75.0,3.0,3.0,3.0,3.0,0.0,Body Level 2,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
20.0,1.87,75.0,2.0,1.0,3.0,1.0,1.0,Body Level 2,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
19.0,1.6,60.0,2.0,2.0,3.0,0.0,1.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
22.0,1.75,74.0,2.0,2.0,3.0,1.0,2.0,Body Level 2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0
18.0,1.6,51.0,2.0,1.0,3.0,1.0,1.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
21.0,1.65,60.0,3.0,1.0,1.0,0.0,0.0,Body Level 2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
25.0,1.57,55.0,2.0,2.0,1.0,2.0,0.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
18.0,1.55,50.0,3.0,1.0,3.0,1.0,2.0,Body Level 2,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
21.0,1.62,64.0,2.0,2.0,3.0,0.0,1.0,Body Level 2,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
24.0,1.56,60.0,1.0,2.0,3.0,0.0,2.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
33.0,1.63,62.0,2.0,2.0,3.0,1.0,1.0,Body Level 2,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.0,1.65,61.0,3.0,3.0,1.0,1.0,0.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
18.0,1.7,60.0,2.0,2.0,3.0,2.0,1.0,Body Level 2,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
20.0,1.8,75.0,3.0,3.0,4.0,2.0,0.0,Body Level 2,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
29.0,1.62,53.0,2.0,2.0,3.0,0.0,0.0,Body Level 2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
25.0,1.78,78.0,2.0,2.0,1.0,2.0,1.0,Body Level 2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
17.0,1.66,56.0,1.0,2.0,3.0,1.0,1.0,Body Level 2,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
20.0,1.78,68.0,2.0,3.0,1.0,2.0,1.0,Body Level 2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
20.0,1.62,53.0,3.0,3.0,1.0,1.0,1.0,Body Level 2,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
20.0,1.6,50.0,2.0,2.0,4.0,3.0,2.0,Body Level 2,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
19.0,1.8,60.0,2.0,1.0,3.0,1.0,1.0,Body Level 2,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
20.0,1.62,52.0,3.0,1.0,3.0,3.0,1.0,Body Level 2,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
29.0,1.74,72.0,3.0,2.0,3.0,0.0,0.0,Body Level 2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
18.0,1.57,50.0,2.0,1.0,3.0,0.0,1.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
21.0,1.72,72.0,3.0,3.0,3.0,3.0,0.0,Body Level 2,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
20.0,1.66,60.0,2.0,3.0,4.0,0.0,0.0,Body Level 2,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
16.0,1.55,45.0,2.0,2.0,3.0,1.0,1.0,Body Level 2,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
18.0,1.7,55.3,3.0,2.0,3.0,3.0,0.0,Body Level 2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
25.0,1.66,68.0,2.0,1.0,3.0,1.0,1.0,Body Level 2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
24.0,1.56,51.0,3.0,2.0,3.0,2.0,2.0,Body Level 2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
26.0,1.9,80.0,2.0,1.0,3.0,1.0,0.0,Body Level 2,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
35.0,1.53,45.0,3.0,1.0,3.0,0.0,1.0,Body Level 2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
18.0,1.73,70.0,3.0,1.0,3.0,2.0,1.0,Body Level 2,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
21.0,1.67,67.0,3.0,2.0,1.0,1.0,1.0,Body Level 2,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
21.0,1.7,65.0,2.0,1.0,3.0,1.0,1.0,Body Level 2,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
23.0,1.65,60.0,2.0,2.0,3.0,0.0,0.0,Body Level 2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
23.0,1.5,55.0,3.0,2.0,3.0,1.0,0.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
23.0,1.68,62.0,2.0,2.0,4.0,0.0,0.0,Body Level 2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
23.0,1.77,60.0,3.0,1.0,1.0,1.0,1.0,Body Level 2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
38.0,1.55,59.0,3.0,1.0,3.0,2.0,1.0,Body Level 2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
26.0,1.65,60.0,3.0,2.0,4.0,2.0,0.0,Body Level 2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
20.0,1.8,65.0,2.0,1.0,3.0,2.0,0.0,Body Level 2,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
26.0,1.7,70.0,3.0,2.0,1.0,2.0,0.0,Body Level 2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
19.0,1.69,70.0,2.0,2.0,1.0,2.0,0.0,Body Level 2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
25.0,1.79,72.0,2.0,2.0,3.0,1.0,1.0,Body Level 2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.0,1.56,51.0,2.0,2.0,4.0,1.0,0.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
22.0,1.74,75.0,3.0,1.0,3.0,1.0,0.0,Body Level 2,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
18.0,1.6,60.0,3.0,1.0,1.0,0.0,2.0,Body Level 2,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
21.0,1.54,49.0,2.0,2.0,1.0,2.0,0.0,Body Level 2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
23.0,1.65,66.0,3.0,2.0,3.0,3.0,0.0,Body Level 2,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
24.0,1.62,58.0,3.0,2.0,3.0,1.0,1.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
25.0,1.89,75.0,3.0,2.0,3.0,3.0,0.0,Body Level 2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
19.0,1.75,58.0,2.0,2.0,3.0,2.0,0.0,Body Level 2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
18.0,1.8,80.0,2.0,1.0,3.0,0.0,1.0,Body Level 2,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
20.0,1.6,50.0,2.0,1.0,3.0,0.0,1.0,Body Level 2,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
21.0,1.66,59.0,1.0,2.0,3.0,3.0,0.0,Body Level 2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
16.0,1.57,49.0,2.0,2.0,4.0,0.0,1.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
24.0,1.6,48.0,3.0,2.0,3.0,2.0,0.0,Body Level 2,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
19.0,1.8,60.0,3.0,1.0,1.0,0.0,0.0,Body Level 2,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
18.0,1.76,69.5,3.0,3.0,3.0,2.0,2.0,Body Level 2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
19.0,1.5,50.0,2.0,1.0,3.0,0.0,2.0,Body Level 2,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
19.0,1.88,79.0,2.0,3.0,3.0,3.0,0.0,Body Level 2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
23.0,1.75,75.0,2.0,2.0,3.0,1.0,0.0,Body Level 2,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
18.0,1.74,64.0,3.0,2.0,3.0,0.0,1.0,Body Level 2,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
21.0,1.62,70.0,2.0,3.0,1.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
22.239836,1.59994,65.423942,2.99448,1.706568,3.0,0.784216,0.150969,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
18.869151,1.756774,79.989789,2.0,2.781628,2.658639,1.955992,1.409198,Body Level 3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.0,1.693628,75.0,2.0,1.833055,3.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
34.970367,1.713348,84.722222,2.884212,3.0,3.0,2.0,0.8324,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
30.255744,1.652084,73.575981,2.0,1.0,3.0,0.0,0.018877,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
16.0,1.61,65.0,1.0,2.0,1.0,0.0,0.0,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.684891,1.700627,78.048207,1.653081,2.192063,2.753418,1.474937,0.518542,Body Level 3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
32.241587,1.757961,87.906019,2.0,1.855054,1.79558,1.083572,0.218574,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
41.743333,1.67861,79.849252,2.733129,1.302594,3.0,0.0,1.103349,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
28.824194,1.7,78.0,3.0,2.147074,3.0,1.416076,1.0,Body Level 3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
21.996118,1.730199,78.997062,2.277077,2.0,1.0,1.061743,0.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
34.369686,1.652202,77.13322,2.595128,1.642251,1.619796,0.662831,0.999268,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
33.732714,1.679725,74.885222,3.0,1.000695,1.13715,0.261274,0.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
21.832995,1.580964,65.363941,2.021446,1.077917,3.0,0.523847,0.808599,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
33.864257,1.679299,77.355417,2.76802,1.873591,2.137068,0.966973,0.691944,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
32.278869,1.64602,74.147443,2.885178,1.017006,2.562895,0.588673,0.916291,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
38.464538,1.696423,78.967919,3.0,2.981604,3.0,0.0,0.0,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
22.717249,1.708071,75.0,2.714447,3.0,3.0,1.096818,1.89388,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
17.0,1.8,97.0,2.0,3.0,3.0,1.0,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
25.483381,1.565288,64.848627,2.0,1.0,1.0,0.740633,0.0,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
30.022598,1.747739,83.314157,2.011656,1.844645,3.165837,0.889963,0.395979,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
37.205173,1.667469,80.993373,2.01054,1.651548,2.77684,0.0,0.790967,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
19.685,1.838266,89.496905,2.153639,2.703337,3.715148,2.0,0.226097,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.774317,1.541039,64.726948,2.706134,1.979848,2.669766,0.445238,0.908836,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
22.0,1.78,89.8,2.0,2.0,1.0,0.0,0.0,Body Level 3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
21.0,1.62,70.0,2.0,3.0,1.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
17.451085,1.6,65.0,3.0,2.0,2.449723,0.479592,1.720642,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
21.0,1.72,80.0,2.0,2.0,3.0,2.0,1.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
23.154311,1.723072,82.338464,2.315932,1.568476,2.658478,0.949976,0.544899,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.0,1.714253,75.0,2.0,1.081597,3.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
20.0,1.65,80.0,2.0,2.0,3.0,1.0,2.0,Body Level 3,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
24.190896,1.7,84.849349,2.0,2.056053,3.0,0.0,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
23.586058,1.700499,81.108599,2.042762,1.522426,2.9774,0.501417,1.029135,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
28.830558,1.7,78.0,3.0,1.699971,3.0,1.727114,1.0,Body Level 3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
19.226314,1.814255,85.255631,2.971351,2.133767,3.390143,2.318492,0.678618,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.83919,1.624831,69.975607,2.253998,2.328331,2.752318,0.815509,0.024088,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.795269,1.758972,87.861431,2.332074,2.999495,3.0,2.405963,0.441502,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.0,1.62,70.0,2.0,3.0,1.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
18.0,1.751278,86.963628,3.0,2.0,3.0,1.271667,0.155278,Body Level 3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.895877,1.80733,85.073801,2.801514,2.734782,3.0,2.207881,0.143675,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.012569,1.758628,78.370039,3.0,2.0,1.0,2.971832,0.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.413642,1.709484,75.0,2.0,2.843777,3.0,2.022315,0.009254,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
32.501143,1.675979,74.959747,2.291846,1.0,1.555557,0.0,0.388271,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
20.0,1.625236,74.433362,2.522399,2.397653,1.032887,2.358699,0.440087,Body Level 3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.082384,1.486484,60.117993,2.0,1.0,1.104642,0.0,0.969097,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
25.45763,1.837399,95.952027,1.122127,2.0,2.865657,1.28775,1.944177,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.0,1.62,70.0,2.0,3.0,1.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
21.620245,1.605314,66.621646,2.357496,2.184843,3.376717,1.358185,0.014885,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
27.0,1.880992,99.623778,2.684528,1.05668,1.0,1.516147,0.084006,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.538225,1.610327,67.999778,1.887951,2.682107,3.728377,1.123931,0.492528,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
20.392665,1.525234,65.220249,2.451009,2.0,3.0,2.177243,1.323877,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.029633,1.607082,67.722222,2.0,3.0,3.691226,1.228136,0.3352,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
22.675679,1.823765,96.945262,1.588782,2.469469,2.601675,1.736538,1.886855,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.845025,1.613668,68.126955,1.758394,2.174248,3.981997,0.920476,1.358163,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.198322,1.543338,71.799982,3.0,2.0,3.087119,1.403872,1.0,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
23.884212,1.713825,83.952968,2.0,1.810738,2.6648,0.80989,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
37.0,1.65,73.0,3.0,2.0,3.0,1.0,0.0,Body Level 3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
25.632447,1.836943,96.192662,1.317729,2.0,2.278652,1.80674,1.93977,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.741188,1.556789,71.788181,3.0,2.0,3.129155,1.634134,1.0,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.979769,1.6,66.126964,2.213135,2.046766,3.0,2.172546,0.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.627,1.815409,85.302146,2.987148,2.359246,3.483449,2.060415,0.598999,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
36.310292,1.701397,83.0,2.0,2.0,1.0,1.472172,0.0,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
17.971574,1.720379,85.0,2.0,2.802498,3.0,1.0,0.41758,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
28.825223,1.765874,82.045045,1.064162,2.028426,3.98955,0.81517,0.894678,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.962426,1.696336,75.0,2.0,1.825629,3.0,0.699592,0.142056,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
24.0,1.7,75.0,2.0,2.0,3.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
23.807181,1.729177,82.52724,2.742796,1.99467,2.937607,1.0,0.023564,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
31.793937,1.65015,73.810728,2.372494,1.028538,2.849848,0.675983,0.303025,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
28.770852,1.532897,65.031879,2.0,1.0,1.0,0.262171,0.0,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.0,1.62,70.0,2.0,3.0,1.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
