Age,Height,Weight,Veg_Consump,Water_Consump,Meal_Count,Phys_Act,Time_E_Dev,Gender_Female,Gender_Male,H_Cal_Consump_no,H_Cal_Consump_yes,Alcohol_Consump_Always,Alcohol_Consump_Frequently,Alcohol_Consump_Sometimes,Alcohol_Consump_no,Smoking_no,Smoking_yes,Food_Between_Meals_Always,Food_Between_Meals_Frequently,Food_Between_Meals_Sometimes,Food_Between_Meals_no,Fam_Hist_no,Fam_Hist_yes,H_Cal_Burn_no,H_Cal_Burn_yes,Transport_Automobile,Transport_Bike,Transport_Motorbike,Transport_Public_Transportation,Transport_Walking,Body_Level
26.268290642116398,1.6545612681652087,49.87140985574228,2.9312881755563116,2.5070101014808324,3.6325667118379097,0.12045818523630641,0.019191840810889274,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
20.024863913385907,1.7601652808983868,55.02797684728451,2.0082063214661265,2.9837230911602584,3.999972729425243,2.0,1.974453261477262,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
21.837843354500045,1.6914150207148537,50.604619487568854,2.982877824835002,2.7878168990053993,3.1170001402815593,1.2182418451826331,1.167186267079516,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
19.159183901244678,1.7338972304898737,49.70568229957723,2.7436059806437747,1.300833634856577,3.491592187447295,2.0,1.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
22.995970540776238,1.7397694304894908,53.70840940336493,2.2745208936486345,1.8534374925339485,3.0,2.4081272003032836,0.7972704419157395,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
21.0,1.52,42.0,3.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,Body Level 1
18.0,1.8408088428472136,60.0,3.0,2.0,4.0,2.0,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,Body Level 1
19.577000764209387,1.6632970405115115,49.233192586909546,2.7617155184845084,1.8843888060224445,3.1035648141385797,1.3036501337667148,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Body Level 1
22.15531957472963,1.6857374548570343,49.98627878787239,2.6466551538545176,2.759716914429865,3.0,0.5524337802697232,1.5593562188990884,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
18.118574594770283,1.7045379595087573,52.01462347093312,2.842609087087268,1.9904201142577878,3.0,0.7209509283758325,1.2393524290148534,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 1
19.59341601159143,1.5361479035999976,42.0,3.0,1.376749934655502,1.0,0.0,0.46824785640688904,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,Body Level 1
22.61756588695706,1.7076767055050333,51.66653398637103,2.5823912869765446,1.7848891612751543,3.0,0.5528690612348476,1.5245610148363489,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
18.0,1.8470550605316058,60.0,3.0,2.0,4.0,2.0,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,Body Level 1
17.67439680732677,1.85471308666245,59.20721775552035,2.7061425926789835,2.027736075261122,3.738744327564775,2.009413591127383,0.6161152739868923,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
18.877440735640544,1.5610621932427442,42.19898779454689,2.9686505339284412,2.2544489939490875,1.4926407448197656,0.5908952171091637,1.0767722171740812,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Body Level 1
18.0937373020927,1.6992360624421887,51.93507998629084,2.842388820174246,2.0,3.0,0.6239267795033909,1.1977479571964327,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 1
22.318056582310206,1.8844609747714065,64.52670923611083,3.0,2.954157987178553,3.183922768796459,1.1839222429978706,0.7557739169084012,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Body Level 1
18.0,1.8409737616824593,60.0,3.0,2.0,4.0,2.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,Body Level 1
22.85795289910401,1.855756055242395,63.631551267035526,3.0,2.658950680280656,3.6626800302628957,1.2389025714719226,0.798406051848139,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
19.42303722034549,1.6005681905105122,44.980410813917004,3.0,2.8366180182970675,2.993853581052381,1.265262267832481,0.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,Body Level 1
17.568283431151453,1.709828873773271,50.0,1.8680946622485914,1.2302425567825688,3.3606033297317417,0.2075189078055357,1.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
18.034320218434612,1.6997270541981677,51.63136520899406,2.736532325027973,2.0,3.0,0.4763750292317995,1.1242616347185053,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 1
18.043048067650147,1.7443603307583646,51.452948479060815,2.7574839910462714,1.9156314855889551,3.0,1.037025872662433,1.0868960132347025,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 1
17.195622103551887,1.8178082789104524,58.434374139081044,2.5536320184201853,2.0,4.0,2.0,0.2817493111284981,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
18.848658829365455,1.5655899680359764,41.92897863728222,2.3709878350559297,1.7647580689184885,1.0,0.0,1.5861358212908592,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
22.241581178903434,1.5922361376990954,44.001221539985146,2.3683474667914575,1.6076405853500033,1.3509199762553579,0.2579194262145453,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,Body Level 1
19.200119876408053,1.5804318453805806,44.473101739796775,2.9876733983522965,1.4419998448562719,3.0,1.3119292916750216,0.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,Body Level 1
22.978237516573177,1.7389649430205742,54.86606526828661,3.0,2.008140270479173,3.0,1.8030862634602292,0.16327806851470889,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
21.184219972925977,1.542885573183746,42.23033973121658,2.563982432421195,1.140957553095091,1.0526461572842256,0.021318418666998823,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,Body Level 1
17.14415531592479,1.811930043286576,58.8016195619043,2.5335709565763103,2.0,4.0,2.0,0.11457208465217296,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
23.242653127823743,1.5992716419591462,44.96294982697598,2.4016425491032964,2.1390638098648687,2.694621274354679,1.1914353364750934,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 1
21.0,1.52,42.0,3.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,Body Level 1
18.243896146968844,1.5891313343102405,40.40632432135957,2.0,1.0,1.022313937331795,0.05448254420361633,1.8732911909140841,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 1
18.97068474717949,1.733481729817603,49.8231688920661,1.4087815099000673,1.0561808883145387,3.2559254856137456,2.0,1.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
20.639697231853365,1.8449740635337206,60.307342762190615,3.0,2.341757889214054,3.5995196264777882,1.4351631807496896,0.20655584754506975,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
19.130882295809936,1.5382278386005004,42.0,2.795117226276027,1.2250369360672697,1.3449011908178021,0.900859415085117,0.8049965389375958,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,Body Level 1
20.977615516760945,1.7604395964019421,55.17766512338454,2.8916314931761975,2.8106099507372666,3.646534908819796,2.0,0.9875728140794409,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
22.59100142896424,1.703632692042564,51.5942050586075,2.5923043941265584,1.9948956576626724,3.0,0.6020020278448261,1.53761932597204,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
17.63115705004478,1.852904590107585,59.2145477307143,2.691290606047308,2.024968298414963,3.694031602688779,2.02962200665491,0.6369274393027551,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
18.939922974363895,1.562025156309507,41.50060678220922,2.400191440000826,1.1808850608107988,1.0332311312452211,0.08113837329928013,1.265680848506234,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
22.004921554024698,1.59056991727824,43.713104869710634,2.254960569180108,1.6657806444874916,1.4728561393532476,0.21431741994566483,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,Body Level 1
19.30160928387838,1.7330537313921337,49.672452574923,2.935780840203014,1.6790524664221416,3.6936097068385614,2.0,1.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
17.22344423011566,1.8184939310478065,58.401116824985706,2.5484601594495873,2.0,4.0,2.0,0.307297871031021,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
21.94700331614915,1.676708910833537,49.99318134967917,2.8585873560704607,2.9401132806853467,3.0,0.8745548404313623,1.3352758116041974,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
21.502778032143635,1.8625012185044094,63.3841951262292,3.0,2.7473183060610964,3.6958416873174484,1.488185412038137,0.4124364383053763,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
18.90558440846671,1.850179488689252,61.05630509902784,3.0,2.4581109572413045,3.995480083021273,1.403671618474086,0.22305272487257433,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
17.931357292109436,1.7034570105100166,50.0,1.2662243615851607,1.0494249490977725,3.326403131647975,0.6336497222145407,1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Body Level 1
21.375436171110966,1.5958010275756915,44.710084020937586,3.0,2.4677396343084266,1.719548036923129,1.269396401641405,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,Body Level 1
17.941839382153056,1.8435699026881696,60.0,3.0,2.0,3.860804655309868,2.0004853343435367,0.19988188356912429,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
18.0,1.7397517823918562,50.95411259542105,1.9019349310487974,1.958257846105934,3.0,0.5306592826196445,1.1489417511349016,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 1
17.273546263325745,1.8164229085090864,58.515596702332985,2.531110622354323,2.0,3.9106292280733816,2.0,0.5569868917578134,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
22.949649638816542,1.7343073685397912,54.66801308081489,3.0,2.0090064046858194,3.0,1.4449747477827173,0.3509718659509799,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
17.64182029229868,1.7967904827902688,59.64017674475795,2.4272250189626257,2.0,4.0,2.0,0.16720451380793624,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
20.180263979554613,1.8658887564423416,62.86916884637808,3.0,2.7782900638862165,3.749989529876902,1.6289315883117457,0.10452001285892926,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
17.957601723302744,1.8361474425557724,59.96188007778793,2.9208919849712696,2.0,4.0,2.0,0.004479809325272766,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
22.417101090265632,1.7022233660833284,54.98071374980429,3.0,2.0006221618826636,3.0,0.2579521973086838,0.8243911527706892,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
17.23266879035498,1.7700971780385464,55.624667238457434,2.0,2.8541395718002645,3.968002975324088,1.9811467250860932,1.3644054926999172,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 1
18.219834042422416,1.7011251609106381,50.0,1.117505227576631,1.6593930869123041,3.2386488749001128,0.15651794063683058,1.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
17.416794296235683,1.7106089443463208,50.0,2.009473733480818,1.3124741532382502,3.303870024957207,0.07730942627811731,1.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
20.10885548616308,1.5285640601439268,42.0,3.0,1.3357921021288381,1.0,0.0,0.4812948027063084,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,Body Level 1
18.79863759364102,1.5818219666111633,41.75523070565409,2.0190733327875354,1.440155855492905,1.0245888596818076,0.060037079723340214,1.7954495128754837,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
18.934198698421866,1.564114749602944,41.49655513178649,2.366566888132962,1.1656868868834858,1.03714054110365,0.09068373466938721,1.2893248377736373,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
17.79840059606023,1.7951061711732512,59.66511626370847,2.5100375421812733,2.0,4.0,2.0,0.19826523306187482,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
18.0,1.7387577475870506,50.30970124378315,1.8728341954053498,1.3424199767845508,3.0,0.6705971976053191,1.4580417432064467,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 1
19.3322271672295,1.5922391325533038,44.897923138475406,3.0,2.2430958382887516,2.989778914177435,1.16460591161672,0.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,Body Level 1
19.981834185527465,1.5358615583861124,39.175675138178626,1.2289640415621446,1.9932293759936803,3.0,2.3980440518945803,1.3781306933096356,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
19.259093405226157,1.687403084782992,49.850958694723865,2.3984528030239445,1.4481499480486582,3.1763097348011917,2.0,1.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
17.63517890241564,1.7968619232579675,59.6391189292801,2.4237125065924188,2.0,4.0,2.0,0.16588706620017604,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
22.45800596414108,1.7212553347535196,51.78740722826508,2.620693052996555,1.0467195618786458,3.0,1.134730126812622,1.5284360080599302,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
16.222036819743874,1.7991598916493845,44.66475191311847,2.9620988063428686,2.98178930923935,3.0,2.916982887756906,1.87291372557297,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Body Level 1
19.791535572048993,1.5413433819882032,41.988133174067244,2.904410384982997,1.4218985083235685,1.0,0.0,0.573216240479313,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,Body Level 1
18.0,1.7229144993980279,51.09493033600819,1.8342919175102388,1.462928257132392,3.0,0.520407,1.5300591640613188,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 1
17.927155319756753,1.8045926287773917,59.748366920844,2.6575722890295927,2.0,4.0,2.0,0.17443290761640634,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
17.046636425650828,1.6600399587924068,49.64334144250956,2.938434580223438,1.4448364733103751,3.566003817668522,1.9940361007484584,0.9946665523529187,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
21.789189848727478,1.5890510414962962,43.450466489231815,2.1516005271256526,1.7187793514288994,1.5840094314113526,0.17457115916465726,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,Body Level 1
19.06437601481132,1.5753045562625942,44.34831927226637,2.9847541558987882,1.1024920935119114,3.0,1.3245817147845025,0.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,Body Level 1
16.682259705719854,1.7153315318326432,52.156599093554526,2.0142213718185635,2.492794078074477,2.2693935709580306,0.8659909679987972,0.6159331153503385,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
19.374602867009575,1.5998348583501658,44.99454128893025,3.0,2.9116473247734342,2.9994534123258574,1.288686710257393,0.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,Body Level 1
22.978802007248404,1.6604887463772104,49.8922653391201,2.96507314059907,2.761174023202534,3.2961021114366438,0.36804980366743734,0.680670493599549,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
18.38636212658074,1.7,50.0,1.3275198572562663,1.4004843368597366,3.378138386367492,0.37940806836763,1.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
22.001403122940367,1.6784354560558374,49.99766610093954,2.8142311040518826,2.9269771438351784,3.0,0.8486531747671748,1.3696167245175586,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
22.326010855606793,1.7406326821130467,54.88939823702773,2.991251124182268,2.2778327605779003,3.182331853498966,1.4874436571884735,0.5994789390001831,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
21.352365679865567,1.59618781493728,44.73372594755706,3.0,2.4636215298636066,1.7207185214887302,1.2779019228181063,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,Body Level 1
19.209721582221295,1.8506272338890086,61.187589957029424,3.0,2.5318559677833417,3.9627350914212625,1.2980044131761113,0.26219648290241143,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
20.220733792340813,1.555499224440743,44.643534547712484,3.0,1.0,2.860968900367153,0.755979196008354,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Body Level 1
20.28482845981822,1.5612035100259547,41.12031152321446,2.4573619782101828,1.0915922397112614,1.3923149096941057,0.0301087613310254,0.6516731321414675,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Body Level 1
22.019544648916273,1.6924231608519298,51.321621044313304,2.990811436902081,2.3606735756216346,3.0,1.9961084434527023,1.148002825870816,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
17.751334063542718,1.773339632875206,52.04904206439082,2.5918256850288435,2.0630449464530427,2.8136224768777724,0.9991633939609328,0.9265928896236684,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
20.055862692003878,1.7510194741870175,54.71881409997426,2.0,2.7353196249371914,3.6925613034068947,1.9313504391326373,2.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 1
21.849798331638617,1.6961591348332015,50.8693535863305,2.9826838831133458,1.6394650255531766,3.711395560278805,0.2946341942823374,0.5264395106745611,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
22.413726101950694,1.7206574461462283,51.74086421243821,2.599504292019259,1.0495013399459234,3.0,1.3034986223432399,1.5961203220012454,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
16.874446068798324,1.706751258562676,51.7917250234461,2.0,2.4300513737817866,2.0468324887705602,0.4254595230615865,0.6678784658691354,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
17.517134831837815,1.836527975579339,59.98025168272273,2.945916188759993,2.0,3.9970761304614473,2.0000085227068363,0.1530805050230382,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
19.309403224473062,1.691237676378304,49.82404308334672,2.509546327652264,1.5923739121356075,3.2888124201150957,2.0,1.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
22.981109975472794,1.7173396303362858,51.08103087706379,2.019232981850936,1.4389445191834271,3.0,2.1982932072283052,1.985364060785728,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
21.877686777591748,1.6733547858854254,50.44077226801842,2.9874630528059947,2.9129482601093297,3.0,1.3501491001601789,1.1470082780659985,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
20.715225811716746,1.5221811434458778,42.0,3.0,1.117818671448063,1.0,0.0,0.04880133382963445,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,Body Level 1
17.667921611714835,1.8378610253629373,59.994929540153535,2.9687910672038913,2.0,3.8807466763226404,2.0004158022216214,0.2427584762499806,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
19.18974792608517,1.6040684213415,44.969192243097574,3.0,1.2567555493616411,2.9903335758843457,1.5262158757768978,0.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,Body Level 1
22.834881703616283,1.8447963872726865,59.55394354669735,3.0,2.084151953167235,3.072012574609427,1.633150813532714,0.08342649105091275,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
21.71345599425997,1.6880696470012178,51.189020411226196,3.0,1.848920303369513,3.4221668899132265,0.3097098131226081,0.6347383060255454,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
18.04242120398246,1.710518838917323,50.0,1.0237625296683812,1.0,3.4502872891777754,2.0,1.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,Body Level 1
19.0,1.5385749982825967,42.00056241942907,2.738582251281701,1.179788947131467,1.5834193467607776,1.2931250434762902,0.880794123755748,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Body Level 1
17.899223834514505,1.8380838904657102,59.980041186138465,2.9585806566411534,2.0,3.8119415901223483,2.00065570587226,0.2723938582535085,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
20.11540115546495,1.758251620352975,54.79388318993383,2.0,2.835203546523665,3.9929731335712213,2.0539048788666254,2.0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 1
21.92309267911769,1.7140101609454648,51.64457732165914,2.761834977487654,1.1926059712642416,3.0610743599980235,2.029113487416856,0.890258817519703,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
18.900115271084513,1.5349097488816683,41.73664342148633,2.810698570716711,1.4463804334468446,1.1303553496374408,0.20141974735016682,1.0011190428448218,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
19.4012001804901,1.6957166883094648,49.942890153619466,1.2085541198443905,1.0864472557720095,3.3822247926701023,2.0,1.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
18.417464148230845,1.5873321494542758,40.363429510177134,1.9447278896333389,1.0868456161165,1.1447614904427699,0.143275390034667,1.7257856431546492,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
18.00887864254318,1.7300013442813815,51.1226362075368,2.1058700412182896,1.968882667926707,3.0,0.5233884233015487,1.139287909739094,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 1
17.0814247175601,1.8917517297459825,59.87584197675949,2.826943697760667,2.0,3.3662859919836006,2.477498525494796,0.5348168318301721,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
19.393499176070694,1.674510423487183,49.79944914978827,2.743752954827351,1.5224933137122207,3.402817725919997,2.0,1.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
19.272921493524496,1.787124273603875,57.84659306834352,2.3158876604329146,2.2660000441357764,3.553932264278149,2.016555645992168,1.5951960817775837,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
19.98198314064943,1.536832979370617,39.12907207166413,1.1813501465070744,1.9934894727298558,3.0,2.7591883116081046,1.555468563158804,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Body Level 1
16.574974688512448,1.7099408653010844,52.26137282086287,2.0110697110333677,2.5329153533936095,2.209910588118511,0.8941269177221768,0.5846639627659568,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 1
18.09049021466379,1.6992171569157288,51.92082680986234,2.8413421842026945,2.0,3.0,0.6186073861071887,1.1919961586233396,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 1
21.820347821452696,1.6885853841578062,51.15852212461777,3.0,1.8209609671064197,3.5323396701308623,0.23195929704965149,0.6391326748360155,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 1
19.68018458111417,1.8244114671584442,58.632864124882296,2.4292204932333377,2.347030241763557,3.6188477502158523,1.9962390879014225,1.3801545000047888,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
21.96592573413816,1.8095241047924662,58.70904228593951,2.746381796958236,2.2223200474131146,3.134613888899036,1.8315023905393562,0.9557380550886634,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 1
22.404226734068388,1.5858195464729836,44.30655486025072,2.7640930727718866,1.9725521429606445,1.3111586352079938,0.4516238690908746,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,Body Level 1
